Date,Bank Name,Atm's on-site,Atm's off-site,Credit card cash withdraw,Debit card cash withdraw
Jan2023,AXIS BANK LTD,5620.0,9827.0,267744.0,127513892.0
Jan2023,BANDHAN BANK LTD,423.0,5.0,0.0,13316387.0
Jan2023,CITY UNION BANK,1123.0,563.0,366.0,13737168.0
Jan2023,CSB BANK LTD,462.0,53.0,0.0,2396451.0
Jan2023,DCB BANK LTD,383.0,7.0,0.0,1563917.0
Jan2023,DHANALAKSHMI BANK LTD,225.0,42.0,674.0,2062798.0
Jan2023,FEDERAL BANK LTD,1549.0,350.0,18538.0,44634147.0
Jan2023,HDFC BANK LTD,9834.0,9391.0,1189855.0,244580730.0
Jan2023,ICICI BANK LTD,8891.0,7709.0,260383.0,140080612.0
Jan2023,IDBI BANK LTD,2235.0,1116.0,2717.0,30827893.0
Jan2023,IDFC FIRST BANK LTD,644.0,243.0,88368.0,18890594.0
Jan2023,INDUSIND BANK LTD,1664.0,1242.0,134792.0,25422980.0
Jan2023,JAMMU AND KASHMIR BANK LTD,859.0,622.0,28063.0,27698898.0
Jan2023,KARNATAKA BANK LTD,873.0,587.0,0.0,19411367.0
Jan2023,KARUR VYSYA BANK LTD,1386.0,841.0,6698.0,22925561.0
Jan2023,KOTAK MAHINDRA BANK LTD,1495.0,1361.0,179613.0,53201089.0
Jan2023,NAINITAL BANK LTD,0.0,0.0,0.0,423362.0
Jan2023,RBL BANK LTD,371.0,39.0,140311.0,3157272.0
Jan2023,SOUTH INDIAN BANK,858.0,419.0,0.0,14254095.0
Jan2023,TAMILNAD MERCANTILE BANK LTD,482.0,666.0,9138.0,20451725.0
Jan2023,YES BANK LTD,1078.0,185.0,97310.0,13365460.0
Dec2022,BANK OF BARODA,8784.0,2672.0,76562.0,132246351.0
Dec2022,BANK OF INDIA,5311.0,2855.0,59013.0,69552148.0
Dec2022,BANK OF MAHARASHTRA,1817.0,435.0,5066.0,26896382.0
Dec2022,CANARA BANK,8108.0,4039.0,351022.0,151118550.0
Dec2022,CENTRAL BANK OF INDIA,1248.0,324.0,0.0,39284549.0
Dec2022,INDIAN BANK,4358.0,611.0,19764.0,93573858.0
Dec2022,INDIAN OVERSEAS BANK,2708.0,746.0,10964.0,64235853.0
Dec2022,PUNJAB AND SIND BANK,787.0,22.0,0.0,7353288.0
Dec2022,PUNJAB NATIONAL BANK,8150.0,4807.0,14584.0,132930191.0
Dec2022,STATE BANK OF INDIA,25686.0,39964.0,439215.0,954396058.0
Dec2022,UCO BANK,2194.0,216.0,0.0,31394716.0
Dec2022,UNION BANK OF INDIA,8042.0,3190.0,46519.0,148132155.0
Dec2022,AXIS BANK LTD,5791.0,9851.0,264625.0,131229103.0
Dec2022,BANDHAN BANK LTD,407.0,5.0,0.0,13344636.0
Dec2022,CITY UNION BANK,1115.0,564.0,11.0,14015663.0
Dec2022,CSB BANK LTD,459.0,53.0,0.0,2506557.0
Dec2022,DCB BANK LTD,378.0,7.0,0.0,1586501.0
Dec2022,DHANALAKSHMI BANK LTD,223.0,42.0,503.0,2088290.0
Dec2022,FEDERAL BANK LTD,1544.0,350.0,16586.0,45594552.0
Dec2022,HDFC BANK LTD,9588.0,9419.0,1213155.0,253574653.0
Dec2022,ICICI BANK LTD,8805.0,7740.0,258541.0,146578113.0
Dec2022,IDBI BANK LTD,2224.0,1119.0,2377.0,32495524.0
Dec2022,IDFC FIRST BANK LTD,628.0,239.0,87981.0,19052987.0
Dec2022,INDUSIND BANK LTD,1649.0,1247.0,134786.0,26008169.0
Dec2022,JAMMU AND KASHMIR BANK LTD,858.0,627.0,27685.0,30872270.0
Dec2022,KARNATAKA BANK LTD,869.0,594.0,0.0,19621354.0
Dec2022,KARUR VYSYA BANK LTD,1382.0,851.0,5970.0,23536044.0
Dec2022,KOTAK MAHINDRA BANK LTD,1485.0,1329.0,181695.0,55067167.0
Dec2022,NAINITAL BANK LTD,0.0,0.0,0.0,437353.0
Dec2022,RBL BANK LTD,373.0,40.0,142523.0,3178010.0
Dec2022,SOUTH INDIAN BANK,857.0,420.0,0.0,14830815.0
Dec2022,TAMILNAD MERCANTILE BANK LTD,482.0,666.0,9733.0,21797167.0
Dec2022,YES BANK LTD,1073.0,184.0,94711.0,13465972.0
Nov2022,BANK OF BARODA,8795.0,2664.0,71609.0,120828314.0
Nov2022,BANK OF INDIA,5307.0,2837.0,59157.0,66058368.0
Nov2022,BANK OF MAHARASHTRA,1809.0,435.0,4888.0,27132203.0
Nov2022,CANARA BANK,8103.0,4039.0,310338.0,141612990.0
Nov2022,CENTRAL BANK OF INDIA,1249.0,325.0,0.0,37091658.0
Nov2022,INDIAN BANK,4309.0,594.0,21376.0,88512000.0
Nov2022,INDIAN OVERSEAS BANK,2707.0,736.0,9534.0,60017621.0
Nov2022,PUNJAB AND SIND BANK,780.0,23.0,0.0,7191589.0
Nov2022,PUNJAB NATIONAL BANK,8159.0,4804.0,12875.0,134807646.0
Nov2022,STATE BANK OF INDIA,25740.0,39971.0,398619.0,914205814.0
Nov2022,UCO BANK,2187.0,218.0,0.0,30188268.0
Nov2022,UNION BANK OF INDIA,8042.0,3190.0,37851.0,140188720.0
Nov2022,AXIS BANK LTD,5761.0,10097.0,249092.0,123953956.0
Nov2022,BANDHAN BANK LTD,428.0,5.0,0.0,12884540.0
Nov2022,CITY UNION BANK,1108.0,568.0,24.0,13122310.0
Nov2022,CSB BANK LTD,457.0,53.0,0.0,2947232.0
Nov2022,DCB BANK LTD,375.0,8.0,0.0,1517058.0
Nov2022,DHANALAKSHMI BANK LTD,222.0,42.0,493.0,1988713.0
Nov2022,FEDERAL BANK LTD,1535.0,351.0,15054.0,42717015.0
Nov2022,HDFC BANK LTD,9366.0,9530.0,1128407.0,237798169.0
Nov2022,ICICI BANK LTD,8725.0,7754.0,233122.0,136156751.0
Nov2022,IDBI BANK LTD,2215.0,1124.0,2566.0,30964530.0
Nov2022,IDFC FIRST BANK LTD,620.0,229.0,72240.0,17597464.0
Nov2022,INDUSIND BANK LTD,1619.0,1247.0,118352.0,24851057.0
Nov2022,JAMMU AND KASHMIR BANK LTD,858.0,627.0,24634.0,30297827.0
Nov2022,KARNATAKA BANK LTD,847.0,613.0,0.0,18633273.0
Nov2022,KARUR VYSYA BANK LTD,1381.0,852.0,6028.0,22329075.0
Nov2022,KOTAK MAHINDRA BANK LTD,1471.0,1330.0,164142.0,47537324.0
Nov2022,NAINITAL BANK LTD,,,0.0,428257.0
Nov2022,RBL BANK LTD,373.0,40.0,136334.0,3072462.0
Nov2022,SOUTH INDIAN BANK,856.0,418.0,0.0,13671496.0
Nov2022,TAMILNAD MERCANTILE BANK LTD,482.0,667.0,9315.0,20394752.0
Nov2022,YES BANK LTD,1069.0,186.0,86113.0,12676077.0
Oct2022,BANK OF BARODA,8795.0,2664.0,76035.0,135671905.0
Oct2022,BANK OF INDIA,5307.0,2837.0,58512.0,73975244.0
Oct2022,BANK OF MAHARASHTRA,1809.0,435.0,4996.0,33204560.0
Oct2022,CANARA BANK,8103.0,4039.0,313577.0,150066581.0
Oct2022,CENTRAL BANK OF INDIA,1249.0,325.0,0.0,40988971.0
Oct2022,INDIAN BANK,4309.0,594.0,19566.0,97888000.0
Oct2022,INDIAN OVERSEAS BANK,2707.0,736.0,4558.0,66073822.0
Oct2022,PUNJAB AND SIND BANK,780.0,23.0,0.0,7343146.0
Oct2022,PUNJAB NATIONAL BANK,8159.0,4804.0,12493.0,147694866.0
Oct2022,STATE BANK OF INDIA,25740.0,39971.0,404193.0,1006310897.0
Oct2022,UCO BANK,2187.0,218.0,0.0,32402266.0
Oct2022,UNION BANK OF INDIA,8042.0,3190.0,35558.0,153025046.0
Oct2022,AXIS BANK LTD,5761.0,10097.0,235503.0,136927532.0
Oct2022,BANDHAN BANK LTD,428.0,5.0,0.0,13165491.0
Oct2022,CITY UNION BANK,1108.0,568.0,28.0,14857275.0
Oct2022,CSB BANK LTD,457.0,53.0,0.0,2439427.0
Oct2022,DCB BANK LTD,375.0,8.0,0.0,1661678.0
Oct2022,DHANALAKSHMI BANK LTD,222.0,42.0,534.0,2033980.0
Oct2022,FEDERAL BANK LTD,1535.0,351.0,16676.0,44389763.0
Oct2022,HDFC BANK LTD,9366.0,9530.0,1168983.0,262190425.0
Oct2022,ICICI BANK LTD,8725.0,7754.0,253241.0,152208204.0
Oct2022,IDBI BANK LTD,2215.0,1124.0,2468.0,35309113.0
Oct2022,IDFC FIRST BANK LTD,620.0,229.0,68209.0,19229000.0
Oct2022,INDUSIND BANK LTD,1619.0,1247.0,122219.0,27280550.0
Oct2022,JAMMU AND KASHMIR BANK LTD,858.0,627.0,25723.0,32599017.0
Oct2022,KARNATAKA BANK LTD,847.0,613.0,0.0,19414349.0
Oct2022,KARUR VYSYA BANK LTD,1381.0,852.0,5035.0,24565607.0
Oct2022,KOTAK MAHINDRA BANK LTD,1471.0,1330.0,163206.0,53057630.0
Oct2022,NAINITAL BANK LTD,,,0.0,477455.0
Oct2022,RBL BANK LTD,373.0,40.0,136326.0,3418660.0
Oct2022,SOUTH INDIAN BANK,856.0,418.0,0.0,14187834.0
Oct2022,TAMILNAD MERCANTILE BANK LTD,482.0,667.0,8881.0,22909000.0
Oct2022,YES BANK LTD,1069.0,186.0,80470.0,13954442.0
Sep2022,BANK OF BARODA,8777.0,2684.0,83563.0,123238948.0
Sep2022,BANK OF INDIA,5274.0,2798.0,52755.0,63682129.0
Sep2022,BANK OF MAHARASHTRA,1786.0,434.0,4770.0,27858679.0
Sep2022,CANARA BANK,8087.0,4071.0,298769.0,137461350.0
Sep2022,CENTRAL BANK OF INDIA,1688.0,328.0,0.0,35899007.0
Sep2022,INDIAN BANK,4230.0,595.0,19102.0,90838090.0
Sep2022,INDIAN OVERSEAS BANK,2716.0,721.0,4299.0,59259013.0
Sep2022,PUNJAB AND SIND BANK,778.0,25.0,0.0,7033701.0
Sep2022,PUNJAB NATIONAL BANK,8152.0,4814.0,11652.0,134701628.0
Sep2022,STATE BANK OF INDIA,25780.0,40016.0,374448.0,914414860.0
Sep2022,UCO BANK,2179.0,217.0,0.0,29681536.0
Sep2022,UNION BANK OF INDIA,8042.0,3190.0,28540.0,138997100.0
Sep2022,AXIS BANK LTD,5799.0,10209.0,213893.0,125440654.0
Sep2022,BANDHAN BANK LTD,427.0,5.0,0.0,13551248.0
Sep2022,CITY UNION BANK,1122.0,571.0,60.0,14027432.0
Sep2022,CSB BANK LTD,454.0,53.0,0.0,2304483.0
Sep2022,DCB BANK LTD,373.0,8.0,388.0,1642884.0
Sep2022,DHANALAKSHMI BANK LTD,219.0,42.0,506.0,2003250.0
Sep2022,FEDERAL BANK LTD,1525.0,350.0,14222.0,43179908.0
Sep2022,HDFC BANK LTD,9229.0,9639.0,1077125.0,232190756.0
Sep2022,ICICI BANK LTD,8687.0,7790.0,239545.0,135995183.0
Sep2022,IDBI BANK LTD,2211.0,1134.0,2230.0,31867471.0
Sep2022,IDFC FIRST BANK LTD,602.0,210.0,57781.0,12817952.0
Sep2022,INDUSIND BANK LTD,1559.0,1248.0,116201.0,25880603.0
Sep2022,JAMMU AND KASHMIR BANK LTD,850.0,621.0,25235.0,30179286.0
Sep2022,KARNATAKA BANK LTD,842.0,614.0,0.0,18491971.0
Sep2022,KARUR VYSYA BANK LTD,1383.0,855.0,4776.0,23465247.0
Sep2022,KOTAK MAHINDRA BANK LTD,1456.0,1346.0,153702.0,47752830.0
Sep2022,RBL BANK LTD,372.0,41.0,131085.0,3033295.0
Sep2022,SOUTH INDIAN BANK,857.0,418.0,0.0,13947178.0
Sep2022,TAMILNAD MERCANTILE BANK LTD,476.0,670.0,8070.0,21438330.0
Sep2022,YES BANK LTD,1069.0,188.0,81593.0,12585382.0
Aug2022,BANK OF BARODA,8769.0,2684.0,92700.0,127387125.0
Aug2022,BANK OF INDIA,5159.0,2695.0,50043.0,67479100.0
Aug2022,BANK OF MAHARASHTRA,1771.0,433.0,4868.0,29786138.0
Aug2022,CANARA BANK,8088.0,4107.0,286394.0,138544861.0
Aug2022,CENTRAL BANK OF INDIA,1788.0,342.0,0.0,36504729.0
Aug2022,INDIAN BANK,4233.0,592.0,18763.0,92726764.0
Aug2022,INDIAN OVERSEAS BANK,2719.0,693.0,3879.0,63229330.0
Aug2022,PUNJAB AND SIND BANK,777.0,25.0,0.0,7152353.0
Aug2022,PUNJAB NATIONAL BANK,8209.0,4840.0,11294.0,129767016.0
Aug2022,STATE BANK OF INDIA,25721.0,39969.0,388351.0,919201109.0
Aug2022,UCO BANK,2164.0,219.0,0.0,29613880.0
Aug2022,UNION BANK OF INDIA,8042.0,3190.0,31481.0,144289771.0
Aug2022,AXIS BANK LTD,5783.0,10341.0,250290.0,127512745.0
Aug2022,BANDHAN BANK LTD,423.0,5.0,0.0,12822149.0
Aug2022,CITY UNION BANK,1120.0,573.0,77.0,14292536.0
Aug2022,CSB BANK LTD,451.0,53.0,0.0,2388976.0
Aug2022,DCB BANK LTD,373.0,8.0,677.0,1655084.0
Aug2022,DHANALAKSHMI BANK LTD,217.0,42.0,441.0,2068371.0
Aug2022,FEDERAL BANK LTD,1518.0,350.0,14068.0,44811676.0
Aug2022,HDFC BANK LTD,9154.0,9574.0,1094391.0,236110759.0
Aug2022,ICICI BANK LTD,8640.0,7911.0,249882.0,140744350.0
Aug2022,IDBI BANK LTD,2212.0,1182.0,2245.0,32175715.0
Aug2022,IDFC FIRST BANK LTD,586.0,208.0,55677.0,12451992.0
Aug2022,INDUSIND BANK LTD,1555.0,1252.0,112874.0,24759566.0
Aug2022,JAMMU AND KASHMIR BANK LTD,848.0,619.0,24531.0,30019493.0
Aug2022,KARNATAKA BANK LTD,839.0,615.0,0.0,18790778.0
Aug2022,KARUR VYSYA BANK LTD,1377.0,861.0,3788.0,23951410.0
Aug2022,KOTAK MAHINDRA BANK LTD,1447.0,1353.0,165863.0,47706420.0
Aug2022,RBL BANK LTD,373.0,41.0,132904.0,3049655.0
Aug2022,SOUTH INDIAN BANK,856.0,416.0,0.0,14419487.0
Aug2022,TAMILNAD MERCANTILE BANK LTD,477.0,670.0,8608.0,21693087.0
Aug2022,YES BANK LTD,1067.0,189.0,79895.0,12492821.0
Jul2022,BANK OF BARODA,8760.0,2683.0,95340.0,127554009.0
Jul2022,BANK OF INDIA,5161.0,2658.0,48267.0,67388711.0
Jul2022,BANK OF MAHARASHTRA,1747.0,434.0,4187.0,29302557.0
Jul2022,CANARA BANK,8063.0,4127.0,285988.0,138755977.0
Jul2022,CENTRAL BANK OF INDIA,2414.0,425.0,0.0,37431116.0
Jul2022,INDIAN BANK,4239.0,593.0,20220.0,94473840.0
Jul2022,INDIAN OVERSEAS BANK,2734.0,674.0,3911.0,65077877.0
Jul2022,PUNJAB AND SIND BANK,776.0,25.0,0.0,6905555.0
Jul2022,PUNJAB NATIONAL BANK,8218.0,4908.0,8372.0,138239976.0
Jul2022,STATE BANK OF INDIA,25993.0,39646.0,329434.0,932490547.0
Jul2022,UCO BANK,2155.0,221.0,0.0,29636149.0
Jul2022,UNION BANK OF INDIA,8042.0,3190.0,30577.0,145568984.0
Jul2022,AXIS BANK LTD,5779.0,10399.0,233338.0,129879097.0
Jul2022,BANDHAN BANK LTD,423.0,5.0,0.0,13253269.0
Jul2022,CITY UNION BANK,1114.0,573.0,48.0,14368482.0
Jul2022,CSB BANK LTD,446.0,53.0,0.0,2325569.0
Jul2022,DCB BANK LTD,372.0,8.0,716.0,1652874.0
Jul2022,DHANALAKSHMI BANK LTD,216.0,43.0,486.0,2000255.0
Jul2022,FEDERAL BANK LTD,1511.0,353.0,12532.0,45123828.0
Jul2022,HDFC BANK LTD,9106.0,9639.0,1030692.0,235441316.0
Jul2022,ICICI BANK LTD,8611.0,7968.0,238797.0,142661869.0
Jul2022,IDBI BANK LTD,2210.0,1178.0,1925.0,32496461.0
Jul2022,IDFC FIRST BANK LTD,593.0,215.0,48524.0,12769301.0
Jul2022,INDUSIND BANK LTD,1534.0,1256.0,105309.0,24751101.0
Jul2022,JAMMU AND KASHMIR BANK LTD,842.0,618.0,24705.0,32100093.0
Jul2022,KARNATAKA BANK LTD,835.0,619.0,0.0,18837140.0
Jul2022,KARUR VYSYA BANK LTD,1376.0,860.0,3527.0,24526287.0
Jul2022,KOTAK MAHINDRA BANK LTD,1434.0,1348.0,152583.0,46907869.0
Jul2022,RBL BANK LTD,375.0,41.0,120749.0,3022858.0
Jul2022,SOUTH INDIAN BANK,856.0,417.0,0.0,14184811.0
Jul2022,TAMILNAD MERCANTILE BANK LTD,477.0,670.0,8668.0,22071216.0
Jul2022,YES BANK LTD,1066.0,190.0,73405.0,12127748.0
Jun2022,BANK OF BARODA,8770.0,2705.0,96098.0,131390894.0
Jun2022,BANK OF INDIA,5220.0,2753.0,53280.0,69266420.0
Jun2022,BANK OF MAHARASHTRA,1731.0,434.0,4301.0,30700377.0
Jun2022,CANARA BANK,8071.0,4130.0,278672.0,139532624.0
Jun2022,CENTRAL BANK OF INDIA,2418.0,581.0,0.0,38229003.0
Jun2022,INDIAN BANK,4228.0,596.0,19076.0,95795257.0
Jun2022,INDIAN OVERSEAS BANK,2735.0,646.0,3846.0,65472059.0
Jun2022,PUNJAB AND SIND BANK,777.0,25.0,0.0,6720562.0
Jun2022,PUNJAB NATIONAL BANK,8206.0,5013.0,8365.0,136013584.0
Jun2022,STATE BANK OF INDIA,26022.0,39548.0,342127.0,924425254.0
Jun2022,UCO BANK,2144.0,222.0,0.0,29728861.0
Jun2022,UNION BANK OF INDIA,8042.0,3190.0,31151.0,145769832.0
Jun2022,AXIS BANK LTD,5761.0,10423.0,236921.0,128898760.0
Jun2022,BANDHAN BANK LTD,424.0,5.0,0.0,12869180.0
Jun2022,CITY UNION BANK,1114.0,577.0,33.0,14316787.0
Jun2022,CSB BANK LTD,435.0,52.0,0.0,2280586.0
Jun2022,DCB BANK LTD,365.0,8.0,967.0,1682655.0
Jun2022,DHANALAKSHMI BANK LTD,214.0,44.0,402.0,1965974.0
Jun2022,FEDERAL BANK LTD,1509.0,351.0,11784.0,43754745.0
Jun2022,HDFC BANK LTD,9030.0,9590.0,979336.0,232807132.0
Jun2022,ICICI BANK LTD,8523.0,7986.0,238163.0,141432693.0
Jun2022,IDBI BANK LTD,2210.0,1176.0,2047.0,33210624.0
Jun2022,IDFC FIRST BANK LTD,588.0,219.0,45385.0,12988361.0
Jun2022,INDUSIND BANK LTD,1525.0,1258.0,101825.0,24224698.0
Jun2022,JAMMU AND KASHMIR BANK LTD,840.0,617.0,23566.0,30617541.0
Jun2022,KARNATAKA BANK LTD,832.0,619.0,0.0,19261859.0
Jun2022,KARUR VYSYA BANK LTD,1371.0,866.0,2731.0,24844440.0
Jun2022,KOTAK MAHINDRA BANK LTD,1413.0,1342.0,148874.0,45810661.0
Jun2022,RBL BANK LTD,376.0,41.0,115902.0,3018010.0
Jun2022,SOUTH INDIAN BANK,855.0,417.0,0.0,13882975.0
Jun2022,TAMILNAD MERCANTILE BANK LTD,476.0,668.0,8111.0,22180051.0
Jun2022,YES BANK LTD,1060.0,192.0,69267.0,11933042.0
May2022,BANK OF BARODA,8770.0,2718.0,113135.0,136210034.0
May2022,BANK OF INDIA,5259.0,2808.0,58813.0,72441187.0
May2022,BANK OF MAHARASHTRA,1718.0,436.0,3696.0,32474887.0
May2022,CANARA BANK,8062.0,4128.0,269623.0,142676207.0
May2022,CENTRAL BANK OF INDIA,2389.0,587.0,0.0,40792043.0
May2022,INDIAN BANK,4237.0,592.0,14094.0,96579081.0
May2022,INDIAN OVERSEAS BANK,2731.0,637.0,3961.0,64720149.0
May2022,PUNJAB AND SIND BANK,777.0,25.0,0.0,7030946.0
May2022,PUNJAB NATIONAL BANK,8228.0,5092.0,8779.0,142207574.0
May2022,STATE BANK OF INDIA,26012.0,39456.0,341962.0,961241497.0
May2022,UCO BANK,2123.0,222.0,0.0,30426795.0
May2022,UNION BANK OF INDIA,8042.0,3190.0,26998.0,149090782.0
May2022,AXIS BANK LTD,5756.0,10644.0,218750.0,132888181.0
May2022,BANDHAN BANK LTD,466.0,5.0,0.0,13192372.0
May2022,CITY UNION BANK,1108.0,596.0,43.0,14020251.0
May2022,CSB BANK LTD,423.0,52.0,0.0,2280947.0
May2022,DCB BANK LTD,364.0,8.0,864.0,1784653.0
May2022,DHANALAKSHMI BANK LTD,214.0,44.0,393.0,1982026.0
May2022,FEDERAL BANK LTD,1504.0,353.0,11269.0,44819841.0
May2022,HDFC BANK LTD,8964.0,9558.0,944796.0,239592702.0
May2022,ICICI BANK LTD,8470.0,8074.0,243277.0,146660651.0
May2022,IDBI BANK LTD,2210.0,1182.0,2382.0,34825306.0
May2022,IDFC Bank Limited,574.0,220.0,46901.0,13157589.0
May2022,INDUSIND BANK LTD,1510.0,1263.0,96381.0,25362728.0
May2022,JAMMU AND KASHMIR BANK LTD,840.0,614.0,22175.0,32525070.0
May2022,KARNATAKA BANK LTD,829.0,620.0,0.0,19454296.0
May2022,KARUR VYSYA BANK LTD,1369.0,864.0,2429.0,24544987.0
May2022,KOTAK MAHINDRA BANK LTD,1397.0,1337.0,149094.0,49267521.0
May2022,RBL BANK LTD,374.0,41.0,110794.0,3008739.0
May2022,SOUTH INDIAN BANK,854.0,418.0,0.0,14102269.0
May2022,TAMILNAD MERCANTILE BANK LTD,476.0,667.0,8270.0,22096757.0
May2022,YES BANK LTD,1060.0,192.0,66107.0,12196161.0
Apr2022,BANK OF BARODA,8751.0,2717.0,110103.0,136583411.0
Apr2022,BANK OF INDIA,5238.0,2788.0,54602.0,73163841.0
Apr2022,BANK OF MAHARASHTRA,1708.0,437.0,4914.0,31973557.0
Apr2022,CANARA BANK,8074.0,4132.0,258618.0,146298937.0
Apr2022,CENTRAL BANK OF INDIA,2389.0,587.0,0.0,42612111.0
Apr2022,INDIAN BANK,4243.0,596.0,18423.0,97670638.0
Apr2022,INDIAN OVERSEAS BANK,2732.0,624.0,3553.0,64039461.0
Apr2022,PUNJAB AND SIND BANK,746.0,23.0,0.0,7179654.0
Apr2022,PUNJAB NATIONAL BANK,8230.0,5115.0,9222.0,155391471.0
Apr2022,STATE BANK OF INDIA,26022.0,39304.0,323842.0,988277213.0
Apr2022,UCO BANK,2087.0,222.0,0.0,31021589.0
Apr2022,UNION BANK OF INDIA,8042.0,3190.0,31388.0,148153228.0
Apr2022,AXIS BANK LTD,5753.0,10848.0,204333.0,135340499.0
Apr2022,BANDHAN BANK LTD,466.0,5.0,0.0,13814181.0
Apr2022,CSB BANK LTD,415.0,53.0,0.0,2253751.0
Apr2022,CITY UNION BANK,1103.0,613.0,48.0,13881118.0
Apr2022,DCB BANK LTD,353.0,8.0,1194.0,1886927.0
Apr2022,DHANALAKSHMI BANK LTD,214.0,44.0,409.0,2042657.0
Apr2022,FEDERAL BANK LTD,1505.0,381.0,9401.0,45108330.0
Apr2022,HDFC BANK LTD,8900.0,9512.0,825230.0,243348749.0
Apr2022,ICICI BANK LTD,8403.0,8138.0,220093.0,152202383.0
Apr2022,IDBI BANK LTD,2222.0,1180.0,2147.0,35476564.0
Apr2022,IDFC FIRST BANK LTD,538.0,217.0,42028.0,13038809.0
Apr2022,INDUSIND BANK LTD,1499.0,1266.0,89261.0,26385222.0
Apr2022,JAMMU AND KASHMIR BANK LTD,840.0,614.0,23724.0,34658843.0
Apr2022,KARNATAKA BANK LTD,825.0,626.0,0.0,19085224.0
Apr2022,KARUR VYSYA BANK LTD,1363.0,856.0,2365.0,24668707.0
Apr2022,KOTAK MAHINDRA BANK LTD,1384.0,1319.0,135879.0,48266618.0
Apr2022,RBL BANK LTD,374.0,41.0,104463.0,3143916.0
Apr2022,SOUTH INDIAN BANK,853.0,416.0,0.0,14393980.0
Apr2022,TAMILNAD MERCANTILE BANK LTD,476.0,667.0,6953.0,21093112.0
Apr2022,YES BANK LTD,1057.0,192.0,61642.0,12346224.0
Mar2022,BANK OF BARODA,8757.0,2730.0,101122.0,140457631.0
Mar2022,BANK OF INDIA,2507.0,2751.0,59089.0,74143941.0
Mar2022,BANK OF MAHARASHTRA,1694.0,434.0,5728.0,32295602.0
Mar2022,CANARA BANK,8071.0,4139.0,284861.0,148809518.0
Mar2022,CENTRAL BANK OF INDIA,2389.0,587.0,0.0,43780949.0
Mar2022,INDIAN BANK,4299.0,626.0,22364.0,99716222.0
Mar2022,INDIAN OVERSEAS BANK,2742.0,613.0,4013.0,64870005.0
Mar2022,PUNJAB AND SIND BANK,657.0,19.0,0.0,7692798.0
Mar2022,PUNJAB NATIONAL BANK,8211.0,5143.0,11026.0,156081568.0
Mar2022,STATE BANK OF INDIA,26189.0,39350.0,340034.0,969705161.0
Mar2022,UCO BANK,2095.0,222.0,0.0,30931578.0
Mar2022,UNION BANK OF INDIA,8042.0,3190.0,19393.0,150870681.0
Mar2022,AXIS BANK LTD,5748.0,11174.0,185106.0,137931664.0
Mar2022,BANDHAN BANK LTD,466.0,5.0,0.0,14003767.0
Mar2022,CSB BANK LTD,1110.0,622.0,0.0,2370433.0
Mar2022,CITY UNION BANK,407.0,52.0,18.0,14527321.0
Mar2022,DCB BANK LTD,341.0,8.0,1476.0,1951475.0
Mar2022,DHANALAKSHMI BANK LTD,214.0,44.0,438.0,2044583.0
Mar2022,FEDERAL BANK LTD,1505.0,380.0,9439.0,45815354.0
Mar2022,HDFC BANK LTD,8703.0,9427.0,854423.0,242976848.0
Mar2022,ICICI BANK LTD,8402.0,8175.0,229472.0,154030785.0
Mar2022,IDBI BANK LTD,2221.0,1182.0,2447.0,36485373.0
Mar2022,IDFC Bank Limited,505.0,214.0,43601.0,12878265.0
Mar2022,INDUSIND BANK LTD,1492.0,1275.0,92623.0,27508948.0
Mar2022,JAMMU AND KASHMIR BANK LTD,840.0,613.0,27799.0,31721953.0
Mar2022,KARNATAKA BANK LTD,819.0,629.0,0.0,20083708.0
Mar2022,KARUR VYSYA BANK LTD,1362.0,861.0,2104.0,25548661.0
Mar2022,KOTAK MAHINDRA BANK LTD,1385.0,1314.0,134435.0,47795916.0
Mar2022,RBL BANK LTD,373.0,41.0,115606.0,3209045.0
Mar2022,SOUTH INDIAN BANK,854.0,416.0,0.0,14352249.0
Mar2022,TAMILNAD MERCANTILE BANK LTD,476.0,667.0,8470.0,21809573.0
Mar2022,YES BANK LTD,1031.0,190.0,64078.0,12373376.0
Feb2022,BANK OF BARODA,8752.0,2750.0,814.0,1260645.0
Feb2022,BANK OF INDIA,2384.0,2615.0,507.0,661442.0
Feb2022,BANK OF MAHARASHTRA,1670.0,434.0,51.0,287248.0
Feb2022,CANARA BANK,8075.0,4156.0,2418.0,1333007.0
Feb2022,CENTRAL BANK OF INDIA,2571.0,745.0,0.0,391649.0
Feb2022,INDIAN BANK,4354.0,638.0,213.0,890836.0
Feb2022,INDIAN OVERSEAS BANK,2742.0,611.0,34.0,581918.0
Feb2022,PUNJAB AND SIND BANK,1071.0,32.0,0.0,66466.0
Feb2022,PUNJAB NATIONAL BANK,8368.0,5165.0,110.0,1408144.0
Feb2022,STATE BANK OF INDIA,25939.0,38589.0,2787.0,8787522.0
Feb2022,UCO BANK,2081.0,227.0,0.0,273031.0
Feb2022,UNION BANK OF INDIA,8141.0,3195.0,271.0,1315158.0
Feb2022,AXIS BANK LTD,5742.0,11208.0,1508.0,1224356.0
Feb2022,BANDHAN BANK LTD,484.0,5.0,0.0,120128.0
Feb2022,CSB BANK LTD,394.0,51.0,0.0,21046.0
Feb2022,CITY UNION BANK,1085.0,638.0,0.0,127539.0
Feb2022,DCB BANK LTD,334.0,19.0,14.0,17580.0
Feb2022,DHANALAKSHMI BANK LTD,214.0,44.0,4.0,18317.0
Feb2022,FEDERAL BANK LTD,1508.0,371.0,74.0,392808.0
