Date,Bank Name,Atm's on-site,Atm's off-site,Credit card cash withdraw,Debit card cash withdraw
Apr2021,KOTAK MAHINDRA BANK LTD,1325.0,1269.0,935.0,340454.0
Apr2021,RATNAKAR BANK LIMITED,329.0,81.0,1389.0,26824.0
Apr2021,SOUTH INDIAN BANK,850.0,447.0,0.0,126786.0
Apr2021,TAMILNAD MERCANTILE BANK LTD,644.0,745.0,76.0,224298.0
Apr2021,THE LAXMI VILAS BANK LTD,454.0,521.0,0.0,34993.0
Apr2021,YES BANK LTD,996.0,264.0,488.0,92328.0
Mar2021,Scheduled Commercial Banks,,,,
Mar2021,Public Sector Banks,,,,
Mar2021,BANK OF BARODA,8663.0,2970.0,481.0,1392123.0
Mar2021,BANK OF INDIA,2388.0,3163.0,629.0,790688.0
Mar2021,BANK OF MAHARASHTRA,1505.0,445.0,13.0,309013.0
Mar2021,CANARA BANK,9128.0,4324.0,2496.0,1498999.0
Mar2021,CENTRAL BANK OF INDIA,2746.0,898.0,0.0,537278.0
Mar2021,INDIAN BANK,4239.0,686.0,314.0,1016731.0
Mar2021,INDIAN OVERSEAS BANK,2720.0,425.0,30.0,597612.0
Mar2021,PUNJAB AND SIND BANK,1067.0,30.0,0.0,70831.0
Mar2021,PUNJAB NATIONAL BANK,8610.0,5171.0,130.0,1587423.0
Mar2021,STATE BANK OF INDIA,25706.0,36911.0,3760.0,9788052.0
Mar2021,UCO BANK,2146.0,215.0,0.0,296205.0
Mar2021,UNION BANK OF INDIA,9089.0,3868.0,388.0,1495987.0
Mar2021,Private Sector Banks,,,,
Mar2021,AXIS BANK LTD,5598.0,11445.0,2008.0,1374915.0
Mar2021,BANDHAN BANK LTD,485.0,2.0,0.0,125307.0
Mar2021,CATHOLIC SYRIAN BANK LTD,264.0,54.0,0.0,23659.0
Mar2021,CITY UNION BANK,1079.0,645.0,1.0,134665.0
Mar2021,DCB BANK LTD,308.0,102.0,23.0,23141.0
Mar2021,DHANALAKSHMI BANK LTD,206.0,51.0,8.0,20381.0
Mar2021,FEDERAL BANK LTD,1495.0,462.0,0.0,431049.0
Mar2021,HDFC BANK LTD,6552.0,8227.0,7414.0,2257708.0
Mar2021,ICICI BANK LTD,8161.0,8642.0,1649.0,1617115.0
Mar2021,IDBI LTD,2214.0,1174.0,25.0,391557.0
Mar2021,IDFC Bank Limited,507.0,170.0,153.0,114302.0
Mar2021,INDUSIND BANK LTD,1393.0,1479.0,844.0,217937.0
Mar2021,JAMMU AND KASHMIR BANK,820.0,612.0,284.0,333215.0
Mar2021,KARNATAKA BANK LTD,341.0,660.0,0.0,197900.0
Mar2021,KARUR VYSYA BANK LTD,1292.0,944.0,6.0,270318.0
Mar2021,KOTAK MAHINDRA BANK LTD,1325.0,1273.0,828.0,392349.0
Mar2021,RATNAKAR BANK LIMITED,325.0,87.0,1683.0,31132.0
Mar2021,SOUTH INDIAN BANK,824.0,491.0,0.0,144873.0
Mar2021,TAMILNAD MERCANTILE BANK LTD,644.0,748.0,97.0,237363.0
Mar2021,THE LAXMI VILAS BANK LTD,454.0,521.0,0.0,41109.0
Mar2021,YES BANK LTD,995.0,298.0,551.0,105084.0
Feb2021,Scheduled Commercial Banks,,,,
Feb2021,Public Sector Banks,,,,
Feb2021,BANK OF BARODA,8642.0,2980.0,392.0,1235934.0
Feb2021,BANK OF INDIA,2387.0,3169.0,603.0,707703.0
Feb2021,BANK OF MAHARASHTRA,1463.0,443.0,4.0,286558.0
Feb2021,CANARA BANK,8889.0,4361.0,2283.0,1348151.0
Feb2021,CENTRAL BANK OF INDIA,2747.0,900.0,0.0,481845.0
Feb2021,INDIAN BANK,4144.0,687.0,191.0,888080.0
Feb2021,INDIAN OVERSEAS BANK,2714.0,422.0,24.0,533599.0
Feb2021,PUNJAB AND SIND BANK,1066.0,30.0,0.0,64344.0
Feb2021,PUNJAB NATIONAL BANK,8683.0,5166.0,97.0,1480166.0
Feb2021,STATE BANK OF INDIA,25538.0,34426.0,3274.0,9083695.0
Feb2021,UCO BANK,2085.0,204.0,0.0,267853.0
Feb2021,UNION BANK OF INDIA,9165.0,3815.0,382.0,1374072.0
Feb2021,Private Sector Banks,,,,
Feb2021,AXIS BANK LTD,5593.0,11497.0,1571.0,1264313.0
Feb2021,BANDHAN BANK LTD,485.0,2.0,0.0,109653.0
Feb2021,CATHOLIC SYRIAN BANK LTD,265.0,54.0,0.0,20414.0
Feb2021,CITY UNION BANK,1076.0,651.0,1.0,117878.0
Feb2021,DCB BANK LTD,304.0,130.0,24.0,21307.0
Feb2021,DHANALAKSHMI BANK LTD,205.0,51.0,8.0,18272.0
Feb2021,FEDERAL BANK LTD,1498.0,467.0,0.0,380071.0
Feb2021,HDFC BANK LTD,6496.0,8117.0,6649.0,2037771.0
Feb2021,ICICI BANK LTD,8118.0,8612.0,1450.0,1459202.0
Feb2021,IDBI LTD,2213.0,1178.0,22.0,349478.0
Feb2021,IDFC Bank Limited,497.0,142.0,99.0,99888.0
Feb2021,INDUSIND BANK LTD,1380.0,1486.0,752.0,191255.0
Feb2021,JAMMU AND KASHMIR BANK,774.0,609.0,256.0,289856.0
Feb2021,KARNATAKA BANK LTD,343.0,663.0,0.0,177853.0
Feb2021,KARUR VYSYA BANK LTD,748.0,914.0,7.0,240045.0
Feb2021,KOTAK MAHINDRA BANK LTD,1324.0,1254.0,826.0,355475.0
Feb2021,RATNAKAR BANK LIMITED,324.0,87.0,1541.0,28072.0
Feb2021,SOUTH INDIAN BANK,828.0,576.0,0.0,127027.0
Feb2021,TAMILNAD MERCANTILE BANK LTD,644.0,745.0,84.0,174016.0
Feb2021,THE LAXMI VILAS BANK LTD,454.0,521.0,0.0,35221.0
Feb2021,YES BANK LTD,994.0,324.0,456.0,92101.0
Jan2021,Scheduled Commercial Banks,,,,
Jan2021,Public Sector Banks,,,,
Jan2021,BANK OF BARODA,8620.0,2983.0,380.0,1280792.0
Jan2021,BANK OF INDIA,2387.0,3170.0,653.0,741762.0
Jan2021,BANK OF MAHARASHTRA,1414.0,441.0,2.0,298712.0
Jan2021,CANARA BANK,8758.0,4371.0,2198.0,1322359.0
Jan2021,CENTRAL BANK OF INDIA,2736.0,898.0,0.0,497093.0
Jan2021,INDIAN BANK,4597.0,777.0,170.0,975464.0
Jan2021,INDIAN OVERSEAS BANK,2714.0,417.0,26.0,557584.0
Jan2021,PUNJAB AND SIND BANK,1064.0,30.0,0.0,65846.0
Jan2021,PUNJAB NATIONAL BANK,8717.0,5183.0,92.0,1558526.0
Jan2021,STATE BANK OF INDIA,25472.0,33592.0,3447.0,9592761.0
Jan2021,UCO BANK,2079.0,205.0,0.0,275775.0
Jan2021,UNION BANK OF INDIA,9167.0,3898.0,394.0,1398130.0
Jan2021,Private Sector Banks,,,,
Jan2021,AXIS BANK LTD,5603.0,11532.0,1672.0,1335723.0
Jan2021,BANDHAN BANK LTD,485.0,2.0,0.0,113339.0
Jan2021,CATHOLIC SYRIAN BANK LTD,263.0,56.0,0.0,21409.0
Jan2021,CITY UNION BANK,1071.0,653.0,1.0,113798.0
Jan2021,DCB BANK LTD,303.0,164.0,24.0,22906.0
Jan2021,DHANALAKSHMI BANK LTD,204.0,52.0,10.0,19188.0
Jan2021,FEDERAL BANK LTD,1496.0,467.0,0.0,402317.0
Jan2021,HDFC BANK LTD,6493.0,8036.0,7340.0,2105079.0
Jan2021,ICICI BANK LTD,8161.0,8600.0,1498.0,1558655.0
Jan2021,IDBI LTD,2213.0,1183.0,22.0,368767.0
Jan2021,IDFC Bank Limited,471.0,120.0,16.0,108582.0
Jan2021,INDUSIND BANK LTD,1371.0,1485.0,804.0,192829.0
Jan2021,JAMMU AND KASHMIR BANK,774.0,609.0,240.0,267646.0
Jan2021,KARNATAKA BANK LTD,343.0,670.0,0.0,186005.0
Jan2021,KARUR VYSYA BANK LTD,748.0,914.0,6.0,242758.0
Jan2021,KOTAK MAHINDRA BANK LTD,1322.0,1252.0,754.0,364164.0
Jan2021,RATNAKAR BANK LIMITED,323.0,88.0,1506.0,29223.0
Jan2021,SOUTH INDIAN BANK,827.0,586.0,0.0,134375.0
Jan2021,TAMILNAD MERCANTILE BANK LTD,640.0,746.0,84.0,235171.0
Jan2021,THE LAXMI VILAS BANK LTD,453.0,522.0,0.0,33762.0
Jan2021,YES BANK LTD,1005.0,329.0,432.0,93821.0
Dec2020,Scheduled Commercial Banks,,,,
Dec2020,Public Sector Banks,,,,
Dec2020,BANK OF BARODA,8544.0,3009.0,390.0,1248189.0
Dec2020,BANK OF INDIA,2445.0,3245.0,693.0,727818.0
Dec2020,BANK OF MAHARASHTRA,1282.0,441.0,4.0,295136.0
Dec2020,CANARA BANK,8607.0,4366.0,2370.0,1340434.0
Dec2020,CENTRAL BANK OF INDIA,2705.0,884.0,0.0,490839.0
Dec2020,INDIAN BANK,4653.0,775.0,196.0,962577.0
Dec2020,INDIAN OVERSEAS BANK,2716.0,413.0,25.0,564984.0
Dec2020,PUNJAB AND SIND BANK,1057.0,30.0,0.0,81541.0
Dec2020,PUNJAB NATIONAL BANK,8853.0,5061.0,117.0,1603459.0
Dec2020,UCO BANK,2078.0,199.0,0.0,271309.0
Dec2020,UNION BANK OF INDIA,9127.0,3909.0,570.0,1430874.0
Dec2020,STATE BANK OF INDIA,25254.0,32635.0,3569.0,9625769.0
Dec2020,Private Sector Banks,,,,
Dec2020,AXIS BANK LTD,5598.0,11656.0,1722.0,1319532.0
Dec2020,BANDHAN BANK LTD,485.0,2.0,0.0,108056.0
Dec2020,CATHOLIC SYRIAN BANK LTD,263.0,54.0,0.0,21415.0
Dec2020,CITY UNION BANK,1086.0,663.0,1.0,114831.0
Dec2020,DCB BANK LTD,302.0,169.0,22.0,22786.0
Dec2020,DHANALAKSHMI BANK LTD,205.0,51.0,10.0,18272.0
Dec2020,FEDERAL BANK LTD,1490.0,467.0,0.0,396125.0
Dec2020,HDFC BANK LTD,6488.0,7989.0,8165.0,2082163.0
Dec2020,ICICI BANK LTD,8093.0,9153.0,1449.0,1545417.0
Dec2020,IDBI LTD,2212.0,1182.0,21.0,364523.0
Dec2020,IDFC Bank Limited,444.0,117.0,4.0,100960.0
Dec2020,INDUSIND BANK LTD,1349.0,1486.0,834.0,187410.0
Dec2020,JAMMU AND KASHMIR BANK,773.0,609.0,248.0,312296.0
Dec2020,KARNATAKA BANK LTD,341.0,673.0,0.0,182748.0
Dec2020,KARUR VYSYA BANK LTD,747.0,914.0,6.0,247898.0
Dec2020,KOTAK MAHINDRA BANK LTD,1323.0,1250.0,738.0,360024.0
Dec2020,RATNAKAR BANK LIMITED,323.0,89.0,1596.0,28022.0
Dec2020,SOUTH INDIAN BANK,826.0,617.0,0.0,135182.0
Dec2020,TAMILNAD MERCANTILE BANK LTD,640.0,746.0,92.0,230129.0
Dec2020,THE LAXMI VILAS BANK LTD,452.0,523.0,0.0,31840.0
Dec2020,YES BANK LTD,1006.0,332.0,405.0,91187.0
Nov2020,Scheduled Commercial Banks,,,,
Nov2020,Public Sector Banks,,,,
Nov2020,BANK OF BARODA,8768.0,3145.0,383.0,1291258.0
Nov2020,BANK OF INDIA,2444.0,3251.0,641.0,742773.0
Nov2020,BANK OF MAHARASHTRA,1368.0,496.0,1.0,301484.0
Nov2020,CANARA BANK,8742.0,4373.0,2171.0,1368630.0
Nov2020,CENTRAL BANK OF INDIA,2749.0,900.0,0.0,500786.0
Nov2020,INDIAN BANK,4643.0,786.0,165.0,953273.0
Nov2020,INDIAN OVERSEAS BANK,2713.0,412.0,22.0,539987.0
Nov2020,PUNJAB AND SIND BANK,1053.0,30.0,0.0,66063.0
Nov2020,PUNJAB NATIONAL BANK,8843.0,5054.0,94.0,1709639.0
Nov2020,UCO BANK,2065.0,201.0,0.0,271900.0
Nov2020,UNION BANK OF INDIA,9085.0,3913.0,490.0,2095503.0
Nov2020,STATE BANK OF INDIA,25569.0,32583.0,3399.0,9579249.0
Nov2020,Private Sector Banks,,,,
Nov2020,AXIS BANK LTD,5595.0,11765.0,1483.0,1327106.0
Nov2020,BANDHAN BANK LTD,485.0,2.0,0.0,105430.0
Nov2020,CATHOLIC SYRIAN BANK LTD,261.0,53.0,0.0,20006.0
Nov2020,CITY UNION BANK,1105.0,675.0,0.0,113769.0
Nov2020,DCB BANK LTD,299.0,173.0,21.0,22483.0
Nov2020,DHANALAKSHMI BANK LTD,205.0,51.0,9.0,17451.0
Nov2020,FEDERAL BANK LTD,1485.0,467.0,0.0,372316.0
Nov2020,HDFC BANK LTD,6462.0,7921.0,7944.0,2079803.0
Nov2020,ICICI BANK LTD,7959.0,9289.0,1488.0,1556088.0
Nov2020,IDBI LTD,2211.0,1200.0,22.0,372109.0
Nov2020,IDFC Bank Limited,428.0,109.0,3.0,98680.0
Nov2020,INDUSIND BANK LTD,1339.0,1484.0,729.0,186770.0
Nov2020,JAMMU AND KASHMIR BANK,771.0,608.0,216.0,322840.0
Nov2020,KARNATAKA BANK LTD,342.0,675.0,0.0,177451.0
Nov2020,KARUR VYSYA BANK LTD,749.0,919.0,3.0,239200.0
Nov2020,KOTAK MAHINDRA BANK LTD,1320.0,1242.0,551.0,359453.0
Nov2020,RATNAKAR BANK LIMITED,322.0,93.0,1537.0,28752.0
Nov2020,SOUTH INDIAN BANK,827.0,617.0,0.0,125267.0
Nov2020,TAMILNAD MERCANTILE BANK LTD,613.0,735.0,83.0,239279.0
Nov2020,THE LAXMI VILAS BANK LTD,448.0,527.0,0.0,33257.0
Nov2020,YES BANK LTD,1005.0,333.0,370.0,92923.0
Oct2020,Scheduled Commercial Banks,,,,
Oct2020,Public Sector Banks,,,,
Oct2020,BANK OF BARODA,8838.0,3275.0,380.0,1262616.0
Oct2020,BANK OF INDIA,2443.0,3268.0,651.0,730006.0
Oct2020,BANK OF MAHARASHTRA,1356.0,495.0,0.0,283811.0
Oct2020,CANARA BANK,8715.0,4374.0,2264.0,1357903.0
Oct2020,CENTRAL BANK OF INDIA,2747.0,896.0,0.0,517842.0
Oct2020,INDIAN BANK,4606.0,789.0,177.0,968718.0
Oct2020,INDIAN OVERSEAS BANK,2712.0,410.0,21.0,544871.0
Oct2020,PUNJAB AND SIND BANK,1051.0,29.0,0.0,65498.0
Oct2020,PUNJAB NATIONAL BANK,8844.0,5071.0,120.0,1647448.0
Oct2020,UCO BANK,2087.0,198.0,0.0,275239.0
Oct2020,UNION BANK OF INDIA,9086.0,3941.0,538.0,1417142.0
Oct2020,IDBI LTD,2209.0,1203.0,23.0,361901.0
Oct2020,STATE BANK OF INDIA,25609.0,33062.0,3595.0,9521720.0
Oct2020,Private Sector Banks,,,,
Oct2020,AXIS BANK LTD,5591.0,11793.0,1502.0,1327505.0
Oct2020,BANDHAN BANK LTD,485.0,2.0,0.0,109317.0
Oct2020,CATHOLIC SYRIAN BANK LTD,256.0,54.0,0.0,19761.0
Oct2020,CITY UNION BANK,1106.0,680.0,2.0,117822.0
Oct2020,DCB BANK LTD,299.0,173.0,24.0,23130.0
Oct2020,DHANALAKSHMI BANK LTD,204.0,52.0,8.0,17732.0
Oct2020,FEDERAL BANK LTD,1485.0,467.0,0.0,373453.0
Oct2020,HDFC BANK LTD,6439.0,7895.0,8342.0,2010343.0
Oct2020,ICICI BANK LTD,7800.0,9429.0,1616.0,1531389.0
Oct2020,IDFC Bank Limited,424.0,96.0,0.0,90547.0
Oct2020,INDUSIND BANK LTD,1333.0,1482.0,740.0,178739.0
Oct2020,JAMMU AND KASHMIR BANK,771.0,606.0,228.0,345281.0
Oct2020,KARNATAKA BANK LTD,343.0,675.0,0.0,176768.0
Oct2020,KARUR VYSYA BANK LTD,746.0,920.0,4.0,245471.0
Oct2020,KOTAK MAHINDRA BANK LTD,1319.0,1238.0,396.0,345325.0
Oct2020,RATNAKAR BANK LIMITED,314.0,92.0,1711.0,27218.0
Oct2020,SOUTH INDIAN BANK,822.0,616.0,0.0,124705.0
Oct2020,TAMILNAD MERCANTILE BANK LTD,613.0,735.0,92.0,239280.0
Oct2020,THE LAXMI VILAS BANK LTD,449.0,525.0,0.0,41676.0
Oct2020,YES BANK LTD,1002.0,335.0,354.0,89877.0
Sep2020,Scheduled Commercial Banks,,,,
Sep2020,Public Sector Banks,,,,
Sep2020,BANK OF BARODA,8756.0,3331.0,335.0,1124935.0
Sep2020,BANK OF INDIA,2440.0,3271.0,552.0,649105.0
Sep2020,BANK OF MAHARASHTRA,1376.0,500.0,0.0,253376.0
Sep2020,CANARA BANK,8672.0,4351.0,2107.0,1272504.0
Sep2020,CENTRAL BANK OF INDIA,2749.0,891.0,0.0,454907.0
Sep2020,INDIAN BANK,4557.0,786.0,170.0,878663.0
Sep2020,INDIAN OVERSEAS BANK,2707.0,407.0,20.0,490365.0
Sep2020,PUNJAB AND SIND BANK,1045.0,30.0,0.0,60363.0
Sep2020,PUNJAB NATIONAL BANK,8839.0,5039.0,92.0,1403059.0
Sep2020,UCO BANK,2086.0,195.0,0.0,241750.0
Sep2020,UNION BANK OF INDIA,9276.0,4011.0,483.0,1267285.0
Sep2020,IDBI LTD,2208.0,1259.0,23.0,324579.0
Sep2020,STATE BANK OF INDIA,25597.0,33165.0,3250.0,8705004.0
Sep2020,Private Sector Banks,,,,
Sep2020,AXIS BANK LTD,5606.0,11821.0,1397.0,1171211.0
Sep2020,BANDHAN BANK LTD,485.0,2.0,0.0,95561.0
Sep2020,CATHOLIC SYRIAN BANK LTD,255.0,54.0,0.0,17666.0
Sep2020,CITY UNION BANK,1101.0,679.0,1.0,107953.0
Sep2020,DCB BANK LTD,278.0,202.0,25.0,21125.0
Sep2020,DHANALAKSHMI BANK LTD,203.0,53.0,7.0,15593.0
Sep2020,FEDERAL BANK LTD,1483.0,465.0,0.0,337998.0
Sep2020,HDFC BANK LTD,6410.0,7877.0,7823.0,1759111.0
Sep2020,ICICI BANK LTD,7604.0,9641.0,1329.0,1330060.0
Sep2020,IDFC Bank Limited,420.0,92.0,0.0,76631.0
Sep2020,INDUSIND BANK LTD,1311.0,1474.0,669.0,160450.0
Sep2020,JAMMU AND KASHMIR BANK,768.0,606.0,212.0,305341.0
Sep2020,KARNATAKA BANK LTD,342.0,674.0,0.0,166308.0
Sep2020,KARUR VYSYA BANK LTD,747.0,918.0,6.0,227991.0
Sep2020,KOTAK MAHINDRA BANK LTD,1309.0,1241.0,280.0,304307.0
Sep2020,RATNAKAR BANK LIMITED,310.0,92.0,1366.0,24124.0
Sep2020,SOUTH INDIAN BANK,822.0,613.0,0.0,113081.0
Sep2020,TAMILNAD MERCANTILE BANK LTD,601.0,734.0,84.0,227004.0
Sep2020,THE LAXMI VILAS BANK LTD,446.0,525.0,0.0,37931.0
Sep2020,YES BANK LTD,1011.0,335.0,303.0,77530.0
Aug2020,Scheduled Commercial Banks,,,,
Aug2020,Public Sector Banks,,,,
Aug2020,BANK OF BARODA,8756.0,3331.0,284.0,1071435.0
Aug2020,BANK OF INDIA,2434.0,3283.0,478.0,616308.0
Aug2020,BANK OF MAHARASHTRA,1376.0,506.0,0.0,243190.0
Aug2020,CANARA BANK,8818.0,4418.0,1944.0,1250037.0
Aug2020,CENTRAL BANK OF INDIA,2743.0,890.0,31.0,430103.0
Aug2020,INDIAN BANK,4513.0,787.0,159.0,850702.0
Aug2020,INDIAN OVERSEAS BANK,2700.0,401.0,17.0,490363.0
Aug2020,PUNJAB AND SIND BANK,1037.0,30.0,0.0,56393.0
Aug2020,PUNJAB NATIONAL BANK,8272.0,4930.0,85.0,1388394.0
Aug2020,UCO BANK,2081.0,191.0,0.0,225634.0
Aug2020,UNION BANK OF INDIA,9267.0,4010.0,491.0,1234999.0
Aug2020,IDBI LTD,2209.0,1282.0,20.0,300808.0
Aug2020,STATE BANK OF INDIA,25531.0,33120.0,3021.0,8873883.0
Aug2020,Private Sector Banks,,,,
Aug2020,AXIS BANK LTD,5539.0,11939.0,1244.0,1106896.0
Aug2020,BANDHAN BANK LTD,485.0,0.0,0.0,82180.0
Aug2020,CATHOLIC SYRIAN BANK LTD,253.0,54.0,0.0,17795.0
Aug2020,CITY UNION BANK,1100.0,678.0,3.0,103890.0
Aug2020,DCB BANK LTD,298.0,202.0,27.0,19168.0
Aug2020,DHANALAKSHMI BANK LTD,203.0,53.0,8.0,17423.0
Aug2020,FEDERAL BANK LTD,1481.0,476.0,0.0,336895.0
Aug2020,HDFC BANK LTD,6273.0,7890.0,6642.0,1657443.0
Aug2020,ICICI BANK LTD,7436.0,9648.0,1312.0,1271474.0
Aug2020,IDFC Bank Limited,407.0,87.0,0.0,75876.0
Aug2020,INDUSIND BANK LTD,1299.0,1466.0,606.0,148077.0
Aug2020,JAMMU AND KASHMIR BANK,769.0,601.0,168.0,254867.0
Aug2020,KARNATAKA BANK LTD,347.0,672.0,0.0,165001.0
Aug2020,KARUR VYSYA BANK LTD,746.0,915.0,6.0,222061.0
Aug2020,KOTAK MAHINDRA BANK LTD,1296.0,1238.0,140.0,279569.0
Aug2020,RATNAKAR BANK LIMITED,305.0,92.0,305.0,21852.0
Aug2020,SOUTH INDIAN BANK,820.0,608.0,0.0,113981.0
Aug2020,TAMILNAD MERCANTILE BANK LTD,589.0,735.0,76.0,223798.0
Aug2020,THE LAXMI VILAS BANK LTD,445.0,523.0,0.0,35546.0
Aug2020,YES BANK LTD,1012.0,339.0,273.0,71954.0
Jul2020,Scheduled Commercial Banks,,,,
Jul2020,Public Sector Banks,,,,
Jul2020,BANK OF BARODA,8964.0,3672.0,264.0,1023071.0
Jul2020,BANK OF INDIA,2431.0,3286.0,455.0,605688.0
Jul2020,BANK OF MAHARASHTRA,1382.0,512.0,0.0,229942.0
Jul2020,CANARA BANK,8961.0,4439.0,1916.0,1199468.0
Jul2020,CENTRAL BANK OF INDIA,2744.0,889.0,38.0,426346.0
Jul2020,INDIAN BANK,4457.0,787.0,155.0,810829.0
Jul2020,INDIAN OVERSEAS BANK,2700.0,370.0,17.0,471036.0
Jul2020,PUNJAB AND SIND BANK,1036.0,29.0,0.0,56157.0
Jul2020,PUNJAB NATIONAL BANK,8606.0,4963.0,86.0,1397408.0
Jul2020,UCO BANK,2071.0,192.0,0.0,227687.0
Jul2020,UNION BANK OF INDIA,9272.0,3965.0,488.0,1222890.0
Jul2020,IDBI LTD,2208.0,1364.0,21.0,306041.0
Jul2020,STATE BANK OF INDIA,25641.0,32910.0,2784.0,8729917.0
Jul2020,Private Sector Banks,,,,
Jul2020,AXIS BANK LTD,5515.0,11982.0,1215.0,1087987.0
Jul2020,BANDHAN BANK LTD,485.0,0.0,0.0,83164.0
Jul2020,CATHOLIC SYRIAN BANK LTD,252.0,54.0,0.0,16015.0
Jul2020,CITY UNION BANK,1102.0,678.0,3.0,95252.0
Jul2020,DCB BANK LTD,299.0,204.0,30.0,19376.0
Jul2020,DHANALAKSHMI BANK LTD,203.0,53.0,6.0,15020.0
Jul2020,FEDERAL BANK LTD,1479.0,475.0,0.0,322314.0
Jul2020,HDFC BANK LTD,6352.0,7833.0,6074.0,1627726.0
Jul2020,ICICI BANK LTD,7319.0,9751.0,1119.0,1254499.0
Jul2020,IDFC Bank Limited,382.0,81.0,0.0,71034.0
Jul2020,INDUSIND BANK LTD,1293.0,1453.0,466.0,145613.0
Jul2020,JAMMU AND KASHMIR BANK,766.0,597.0,185.0,336623.0
Jul2020,KARNATAKA BANK LTD,349.0,668.0,0.0,154074.0
Jul2020,KARUR VYSYA BANK LTD,746.0,916.0,5.0,209818.0
Jul2020,KOTAK MAHINDRA BANK LTD,1283.0,1237.0,66.0,267199.0
Jul2020,RATNAKAR BANK LIMITED,307.0,93.0,5.0,20829.0
Jul2020,SOUTH INDIAN BANK,820.0,608.0,0.0,108528.0
Jul2020,TAMILNAD MERCANTILE BANK LTD,589.0,734.0,76.0,207981.0
Jul2020,THE LAXMI VILAS BANK LTD,444.0,523.0,0.0,33252.0
Jul2020,YES BANK LTD,1007.0,342.0,250.0,70244.0
Jun2020,Scheduled Commercial Banks,,,,
Jun2020,Public Sector Banks,,,,
Jun2020,BANK OF BARODA,8934.0,3685.0,262.0,1080246.0
Jun2020,BANK OF INDIA,2439.0,3311.0,440.0,607854.0
Jun2020,BANK OF MAHARASHTRA,1380.0,515.0,0.0,110193.0
Jun2020,CANARA BANK,8960.0,4437.0,1887.0,1185687.0
Jun2020,CENTRAL BANK OF INDIA,2744.0,885.0,40.0,435115.0
Jun2020,INDIAN BANK,4392.0,787.0,147.0,784872.0
Jun2020,INDIAN OVERSEAS BANK,2579.0,488.0,20.0,443393.0
Jun2020,PUNJAB AND SIND BANK,1030.0,30.0,0.0,51076.0
Jun2020,PUNJAB NATIONAL BANK,8827.0,5029.0,66.0,1365242.0
Jun2020,UCO BANK,2060.0,187.0,0.0,225125.0
Jun2020,UNION BANK OF INDIA,9266.0,3971.0,381.0,1242464.0
Jun2020,IDBI LTD,2208.0,1472.0,24.0,300292.0
Jun2020,STATE BANK OF INDIA,25619.0,32963.0,2690.0,8907512.0
Jun2020,Private Sector Banks,,,,
Jun2020,AXIS BANK LTD,5486.0,11970.0,1182.0,1042413.0
Jun2020,BANDHAN BANK LTD,485.0,0.0,0.0,76773.0
Jun2020,CATHOLIC SYRIAN BANK LTD,252.0,52.0,0.0,15651.0
Jun2020,CITY UNION BANK,1107.0,681.0,4.0,89515.0
Jun2020,DCB BANK LTD,299.0,206.0,30.0,18324.0
Jun2020,DHANALAKSHMI BANK LTD,201.0,54.0,8.0,14858.0
Jun2020,FEDERAL BANK LTD,1479.0,475.0,0.0,323780.0
Jun2020,HDFC BANK LTD,6292.0,7805.0,6160.0,1573373.0
Jun2020,ICICI BANK LTD,7276.0,10138.0,1045.0,1195812.0
Jun2020,IDFC Bank Limited,356.0,64.0,0.0,72486.0
Jun2020,INDUSIND BANK LTD,1275.0,1446.0,457.0,140653.0
Jun2020,JAMMU AND KASHMIR BANK,764.0,595.0,167.0,277272.0
Jun2020,KARNATAKA BANK LTD,348.0,676.0,0.0,155155.0
Jun2020,KARUR VYSYA BANK LTD,746.0,914.0,3.0,200147.0
Jun2020,KOTAK MAHINDRA BANK LTD,1282.0,1234.0,47.0,249982.0
Jun2020,RATNAKAR BANK LIMITED,296.0,93.0,8.0,20347.0
Jun2020,SOUTH INDIAN BANK,819.0,607.0,0.0,106177.0
Jun2020,TAMILNAD MERCANTILE BANK LTD,589.0,733.0,70.0,198358.0
Jun2020,THE LAXMI VILAS BANK LTD,448.0,523.0,0.0,32454.0
Jun2020,YES BANK LTD,1006.0,346.0,247.0,63590.0
May2020,Scheduled Commercial Banks,,,,
May2020,Public Sector Banks,,,,
May2020,BANK OF BARODA,8952.0,3690.0,270.0,866662.0
May2020,BANK OF INDIA,2421.0,3329.0,485.0,508126.0
May2020,BANK OF MAHARASHTRA,1379.0,547.0,0.0,186266.0
May2020,CANARA BANK,8964.0,4442.0,1801.0,1002615.0
May2020,CENTRAL BANK OF INDIA,2744.0,884.0,36.0,406274.0
May2020,INDIAN BANK,4314.0,788.0,141.0,664664.0
May2020,INDIAN OVERSEAS BANK,2691.0,364.0,18.0,400803.0
May2020,PUNJAB AND SIND BANK,1024.0,30.0,0.0,46251.0
May2020,PUNJAB NATIONAL BANK,8794.0,5012.0,55.0,1136560.0
May2020,UCO BANK,2050.0,186.0,0.0,189706.0
May2020,UNION BANK OF INDIA,9247.0,3985.0,364.0,1045562.0
May2020,IDBI LTD,2208.0,1475.0,20.0,244619.0
May2020,STATE BANK OF INDIA,25625.0,32930.0,2477.0,7744426.0
May2020,Private Sector Banks,,,,
May2020,AXIS BANK LTD,5460.0,12001.0,950.0,855269.0
May2020,BANDHAN BANK LTD,485.0,0.0,0.0,58909.0
May2020,CATHOLIC SYRIAN BANK LTD,251.0,51.0,0.0,13753.0
