Date,Bank Name,Atm's on-site,Atm's off-site,Credit card cash withdraw,Debit card cash withdraw
Jul2019,SYNDICATE BANK,4137.0,410.0,116.5,370904.5
Jul2019,UCO BANK,2056.0,309.0,0.0,237380.1
Jul2019,UNION BANK OF INDIA,3926.0,2691.0,199.8,828881.7
Jul2019,UNITED BANK OF INDIA,1003.0,1014.0,8.1,276554.3
Jul2019,IDBI LTD,2206.0,1493.0,54.1,404994.0
Jul2019,STATE BANK OF INDIA,25793.0,32841.0,5391.6,10778635.8
Jul2019,AXIS BANK LTD,5262.0,11910.0,4370.5,1348949.1
Jul2019,BANDHAN BANK LTD,484.0,0.0,0.0,79918.8
Jul2019,CATHOLIC SYRIAN BANK LTD,240.0,49.0,0.0,22897.1
Jul2019,CITY UNION BANK,1030.0,690.0,24.7,115017.3
Jul2019,DCB BANK LTD,291.0,217.0,903.7,25841.8
Jul2019,DHANALAKSHMI BANK LTD,222.0,124.0,2.9,18435.9
Jul2019,FEDERAL BANK LTD,1114.0,492.0,0.0,438668.4
Jul2019,HDFC BANK LTD,6075.0,7325.0,10832.8,1913117.2
Jul2019,ICICI BANK LTD,5200.0,9881.0,1843.4,1648220.6
Jul2019,IDFC Bank Limited,182.0,9.0,0.0,84872.0
Jul2019,INDUSIND BANK LTD,1136.0,1491.0,1015.5,172527.4
Jul2019,JAMMU AND KASHMIR BANK,741.0,580.0,250.5,308900.8
Jul2019,KARNATAKA BANK LTD,741.0,804.0,0.0,181111.2
Jul2019,KARUR VYSYA BANK LTD,732.0,908.0,16.6,254904.0
Jul2019,KOTAK MAHINDRA BANK LTD,1207.0,1196.0,1878.1,345780.8
Jul2019,RATNAKAR BANK LIMITED,244.0,133.0,3990.4,27297.1
Jul2019,SOUTH INDIAN BANK,796.0,600.0,0.0,126925.7
Jul2019,TAMILNAD MERCANTILE BANK LTD,473.0,681.0,114.2,216957.6
Jul2019,THE LAXMI VILAS BANK LTD,453.0,592.0,0.0,42708.0
Jul2019,YES BANK LTD,947.0,330.0,387.9,137564.2
Jun2019,Bank Name,1.0,2.0,8.0,13.0
Jun2019,ALLAHABAD BANK,692.0,100.0,0.0,22441.9
Jun2019,ANDHRA BANK,3021.0,775.0,56.9,47132.9
Jun2019,BANK OF BARODA,9315.0,3843.0,86.6,117955.8
Jun2019,BANK OF INDIA,2611.0,3450.0,119.0,67752.9
Jun2019,BANK OF MAHARASHTRA,1303.0,557.0,0.0,27020.8
Jun2019,CANARA BANK,4767.0,4070.0,265.9,99824.3
Jun2019,CENTRAL BANK OF INDIA,2503.0,801.0,9.6,46769.6
Jun2019,CORPORATION BANK,2379.0,611.0,9.4,26382.0
Jun2019,INDIAN BANK,3200.0,685.0,15.9,65833.1
Jun2019,INDIAN OVERSEAS BANK,2542.0,469.0,3.3,56986.9
Jun2019,ORIENTAL BANK OF COMMERCE,2338.0,282.0,0.0,23920.4
Jun2019,PUNJAB AND SIND BANK,1153.0,48.0,0.0,5975.3
Jun2019,PUNJAB NATIONAL BANK,5204.0,3702.0,14.2,107334.4
Jun2019,SYNDICATE BANK,4125.0,410.0,10.5,38322.6
Jun2019,UCO BANK,2034.0,309.0,0.0,23284.5
Jun2019,UNION BANK OF INDIA,3903.0,2658.0,18.5,82464.4
Jun2019,UNITED BANK OF INDIA,997.0,1020.0,1.1,27669.9
Jun2019,IDBI LTD,2205.0,1492.0,4.0,40561.2
Jun2019,STATE BANK OF INDIA,25725.0,32770.0,532.6,1089019.5
Jun2019,AXIS BANK LTD,5235.0,11781.0,407.5,138895.0
Jun2019,BANDHAN BANK LTD,481.0,0.0,0.0,7807.0
Jun2019,CATHOLIC SYRIAN BANK LTD,238.0,48.0,0.0,2083.4
Jun2019,CITY UNION BANK,1021.0,690.0,2.0,11367.8
Jun2019,DCB BANK LTD,291.0,217.0,87.4,2605.2
Jun2019,DHANALAKSHMI BANK LTD,220.0,126.0,0.3,1821.8
Jun2019,FEDERAL BANK LTD,1119.0,491.0,0.0,41717.8
Jun2019,HDFC BANK LTD,6083.0,7312.0,1038.7,195912.6
Jun2019,ICICI BANK LTD,5219.0,9882.0,182.0,171522.8
Jun2019,IDFC Bank Limited,165.0,6.0,0.0,8543.3
Jun2019,INDUSIND BANK LTD,1115.0,1490.0,99.0,16933.4
Jun2019,JAMMU AND KASHMIR BANK,740.0,582.0,28.4,29998.4
Jun2019,KARNATAKA BANK LTD,735.0,806.0,0.0,17968.5
Jun2019,KARUR VYSYA BANK LTD,732.0,909.0,1.4,25098.9
Jun2019,KOTAK MAHINDRA BANK LTD,1199.0,1195.0,195.5,34880.6
Jun2019,RATNAKAR BANK LIMITED,241.0,135.0,351.0,2729.1
Jun2019,SOUTH INDIAN BANK,796.0,601.0,0.0,12261.9
Jun2019,TAMILNAD MERCANTILE BANK LTD,473.0,681.0,11.2,21704.9
Jun2019,THE LAXMI VILAS BANK LTD,450.0,597.0,0.0,3920.0
Jun2019,YES BANK LTD,919.0,301.0,34.9,13860.6
May2019,Bank Name,1.0,2.0,8.0,13.0
May2019,ALLAHABAD BANK,761.0,196.0,0.0,22773.8
May2019,ANDHRA BANK,3023.0,773.0,62.7,38154.7
May2019,BANK OF BARODA,9321.0,3850.0,92.8,125633.5
May2019,BANK OF INDIA,2645.0,3509.0,127.1,70860.3
May2019,BANK OF MAHARASHTRA,1306.0,554.0,0.0,28463.6
May2019,CANARA BANK,4760.0,4077.0,280.1,103930.2
May2019,CENTRAL BANK OF INDIA,2668.0,896.0,11.3,49359.6
May2019,CORPORATION BANK,2414.0,629.0,10.9,28780.0
May2019,INDIAN BANK,3198.0,696.0,15.1,69254.3
May2019,INDIAN OVERSEAS BANK,2688.0,395.0,4.1,58377.8
May2019,ORIENTAL BANK OF COMMERCE,2337.0,282.0,0.0,25360.9
May2019,PUNJAB AND SIND BANK,1153.0,48.0,0.0,6349.5
May2019,PUNJAB NATIONAL BANK,5225.0,3714.0,16.9,111699.3
May2019,SYNDICATE BANK,4125.0,406.0,12.1,40381.5
May2019,UCO BANK,2041.0,323.0,0.0,24011.2
May2019,UNION BANK OF INDIA,3933.0,2720.0,20.7,87674.2
May2019,UNITED BANK OF INDIA,996.0,1021.0,1.2,28120.9
May2019,IDBI LTD,2205.0,1497.0,5.0,43179.0
May2019,STATE BANK OF INDIA,25606.0,32883.0,610.9,1130261.4
May2019,AXIS BANK LTD,5257.0,11631.0,442.6,147832.5
May2019,BANDHAN BANK LTD,481.0,0.0,0.0,8028.3
May2019,CATHOLIC SYRIAN BANK LTD,237.0,47.0,0.0,2082.8
May2019,CITY UNION BANK,1017.0,688.0,2.2,11799.2
May2019,DCB BANK LTD,287.0,217.0,129.1,2783.5
May2019,DHANALAKSHMI BANK LTD,211.0,135.0,0.3,1966.1
May2019,FEDERAL BANK LTD,1136.0,491.0,0.0,43998.1
May2019,HDFC BANK LTD,6081.0,7239.0,1087.5,202573.6
May2019,ICICI BANK LTD,5214.0,9849.0,186.4,180612.0
May2019,IDFC Bank Limited,155.0,6.0,0.0,8634.5
May2019,INDUSIND BANK LTD,1097.0,1493.0,101.6,17556.0
May2019,JAMMU AND KASHMIR BANK,736.0,572.0,28.4,31105.5
May2019,KARNATAKA BANK LTD,744.0,805.0,0.0,19021.9
May2019,KARUR VYSYA BANK LTD,731.0,913.0,1.2,26161.8
May2019,KOTAK MAHINDRA BANK LTD,1192.0,1199.0,206.1,35825.4
May2019,RATNAKAR BANK LIMITED,235.0,136.0,360.9,2875.3
May2019,SOUTH INDIAN BANK,839.0,562.0,0.0,12695.2
May2019,TAMILNAD MERCANTILE BANK LTD,473.0,680.0,10.3,22021.5
May2019,THE LAXMI VILAS BANK LTD,450.0,597.0,0.0,3654.5
May2019,YES BANK LTD,937.0,385.0,33.7,14639.2
Apr2019,Bank Name,1.0,2.0,8.0,13.0
Apr2019,ALLAHABAD BANK,663.0,199.0,0.0,22057.4
Apr2019,ANDHRA BANK,3023.0,774.0,56.5,33779.5
Apr2019,BANK OF BARODA,9126.0,3980.0,85.4,119082.9
Apr2019,BANK OF INDIA,2643.0,3511.0,119.7,69156.5
Apr2019,BANK OF MAHARASHTRA,1306.0,554.0,0.0,26967.1
Apr2019,CANARA BANK,4770.0,4085.0,248.1,97219.8
Apr2019,CENTRAL BANK OF INDIA,2834.0,952.0,10.3,48144.2
Apr2019,CORPORATION BANK,2365.0,648.0,10.1,28850.0
Apr2019,INDIAN BANK,3166.0,725.0,15.1,65218.9
Apr2019,INDIAN OVERSEAS BANK,2968.0,466.0,3.8,56373.4
Apr2019,ORIENTAL BANK OF COMMERCE,2340.0,284.0,0.0,24835.1
Apr2019,PUNJAB AND SIND BANK,1153.0,48.0,0.0,6062.1
Apr2019,PUNJAB NATIONAL BANK,5272.0,3815.0,34.0,113231.2
Apr2019,SYNDICATE BANK,4115.0,407.0,11.5,38504.5
Apr2019,UCO BANK,2030.0,323.0,0.0,23281.6
Apr2019,UNION BANK OF INDIA,3904.0,2775.0,19.5,86988.3
Apr2019,UNITED BANK OF INDIA,996.0,1021.0,1.0,28301.7
Apr2019,IDBI LTD,2204.0,1497.0,4.7,42078.3
Apr2019,STATE BANK OF INDIA,25583.0,32885.0,595.2,1100651.3
Apr2019,AXIS BANK LTD,5261.0,11571.0,455.0,144103.6
Apr2019,BANDHAN BANK LTD,481.0,0.0,0.0,8269.0
Apr2019,CATHOLIC SYRIAN BANK LTD,235.0,46.0,0.0,1931.2
Apr2019,CITY UNION BANK,1008.0,684.0,2.7,11100.3
Apr2019,DCB BANK LTD,285.0,218.0,115.8,2741.3
Apr2019,DHANALAKSHMI BANK LTD,209.0,137.0,0.3,1861.3
Apr2019,FEDERAL BANK LTD,1168.0,487.0,0.0,40916.9
Apr2019,HDFC BANK LTD,6069.0,7193.0,1035.1,191832.5
Apr2019,ICICI BANK LTD,5216.0,9800.0,180.6,174744.9
Apr2019,IDFC Bank Limited,137.0,6.0,0.0,8430.2
Apr2019,INDUSIND BANK LTD,1091.0,1493.0,96.2,16559.2
Apr2019,JAMMU AND KASHMIR BANK,732.0,565.0,29.3,30157.3
Apr2019,KARNATAKA BANK LTD,734.0,806.0,0.0,18460.1
Apr2019,KARUR VYSYA BANK LTD,730.0,913.0,0.3,25242.6
Apr2019,KOTAK MAHINDRA BANK LTD,1191.0,1181.0,201.3,34708.1
Apr2019,RATNAKAR BANK LIMITED,224.0,135.0,340.4,2752.7
Apr2019,SOUTH INDIAN BANK,797.0,609.0,0.0,12088.0
Apr2019,TAMILNAD MERCANTILE BANK LTD,472.0,680.0,10.3,19444.3
Apr2019,THE LAXMI VILAS BANK LTD,449.0,599.0,0.0,4202.7
Apr2019,YES BANK LTD,911.0,419.0,31.3,13998.5
Mar2019,Bank Name,1.0,2.0,8.0,13.0
Mar2019,ALLAHABAD BANK,636.0,200.0,0.0,22955.1
Mar2019,ANDHRA BANK,3027.0,771.0,75.8,35901.6
Mar2019,BANK OF BARODA,6329.0,3243.0,39.1,90562.8
Mar2019,BANK OF INDIA,2615.0,3539.0,126.5,72364.8
Mar2019,BANK OF MAHARASHTRA,1306.0,552.0,0.0,27986.8
Mar2019,CANARA BANK,4756.0,4095.0,282.1,98802.9
Mar2019,CENTRAL BANK OF INDIA,2958.0,1008.0,10.1,47398.4
Mar2019,CORPORATION BANK,2365.0,650.0,10.6,30008.1
Mar2019,DENA BANK,1225.0,288.0,0.0,8425.8
Mar2019,INDIAN BANK,3191.0,701.0,16.3,68160.0
Mar2019,INDIAN OVERSEAS BANK,2966.0,484.0,3.4,58665.2
Mar2019,ORIENTAL BANK OF COMMERCE,2341.0,284.0,0.0,24923.8
Mar2019,PUNJAB AND SIND BANK,1153.0,48.0,0.0,6022.1
Mar2019,PUNJAB NATIONAL BANK,5318.0,3937.0,36.6,111309.9
Mar2019,SYNDICATE BANK,4104.0,405.0,12.5,39036.5
Mar2019,UCO BANK,2030.0,328.0,0.0,23570.0
Mar2019,UNION BANK OF INDIA,3864.0,2786.0,20.4,81863.0
Mar2019,UNITED BANK OF INDIA,993.0,1024.0,1.2,29099.0
Mar2019,VIJAYA BANK,1687.0,476.0,62.3,21931.6
Mar2019,IDBI LTD,2203.0,1497.0,4.5,43780.3
Mar2019,STATE BANK OF INDIA,25555.0,32860.0,595.2,1090232.0
Mar2019,AXIS BANK LTD,2006.0,9795.0,442.2,152110.1
Mar2019,BANDHAN BANK LTD,481.0,0.0,0.0,8407.0
Mar2019,CATHOLIC SYRIAN BANK LTD,231.0,46.0,0.0,1958.6
Mar2019,CITY UNION BANK,999.0,686.0,2.2,11872.9
Mar2019,DCB BANK LTD,285.0,219.0,112.5,2826.0
Mar2019,DHANALAKSHMI BANK LTD,208.0,138.0,0.3,1872.6
Mar2019,FEDERAL BANK LTD,1179.0,490.0,0.0,42159.6
Mar2019,HDFC BANK LTD,6036.0,7124.0,1104.1,201946.8
Mar2019,ICICI BANK LTD,5237.0,9750.0,185.5,183292.0
Mar2019,IDFC Bank Limited,107.0,6.0,0.0,8486.9
Mar2019,INDUSIND BANK LTD,1084.0,1461.0,99.5,17696.3
Mar2019,JAMMU AND KASHMIR BANK,731.0,560.0,31.1,28754.9
Mar2019,KARNATAKA BANK LTD,734.0,806.0,0.0,19710.7
Mar2019,KARUR VYSYA BANK LTD,729.0,916.0,0.1,26824.3
Mar2019,KOTAK MAHINDRA BANK LTD,1184.0,1168.0,205.5,36424.1
Mar2019,RATNAKAR BANK LIMITED,208.0,133.0,140.3,2837.2
Mar2019,SOUTH INDIAN BANK,795.0,608.0,0.0,12483.6
Mar2019,TAMILNAD MERCANTILE BANK LTD,472.0,680.0,11.8,20755.0
Mar2019,THE LAXMI VILAS BANK LTD,448.0,600.0,0.0,4563.3
Mar2019,YES BANK LTD,840.0,460.0,31.1,14887.3
Feb2019,Bank Name,1.0,2.0,8.0,13.0
Feb2019,ALLAHABAD BANK,631.0,200.0,0.0,20881.7
Feb2019,ANDHRA BANK,3025.0,773.0,74.0,32749.0
Feb2019,BANK OF BARODA,6430.0,3247.0,32.4,84197.0
Feb2019,BANK OF INDIA,2596.0,3558.0,122.5,63170.7
Feb2019,BANK OF MAHARASHTRA,1314.0,556.0,0.0,24071.3
Feb2019,CANARA BANK,4769.0,4107.0,222.8,86751.7
Feb2019,CENTRAL BANK OF INDIA,3081.0,1086.0,9.5,41314.9
Feb2019,CORPORATION BANK,2359.0,658.0,8.8,27109.5
Feb2019,DENA BANK,1221.0,292.0,0.0,7705.1
Feb2019,INDIAN BANK,3135.0,740.0,15.2,60591.8
Feb2019,INDIAN OVERSEAS BANK,2946.0,511.0,3.2,51104.1
Feb2019,ORIENTAL BANK OF COMMERCE,2342.0,283.0,0.0,22382.0
Feb2019,PUNJAB AND SIND BANK,1154.0,48.0,0.0,5210.2
Feb2019,PUNJAB NATIONAL BANK,5332.0,3919.0,33.5,97235.3
Feb2019,SYNDICATE BANK,4096.0,404.0,10.7,34835.1
Feb2019,UCO BANK,2149.0,377.0,0.0,21743.5
Feb2019,UNION BANK OF INDIA,3831.0,2748.0,18.3,76017.0
Feb2019,UNITED BANK OF INDIA,1028.0,1049.0,0.9,24769.1
Feb2019,VIJAYA BANK,1686.0,478.0,57.9,19708.6
Feb2019,IDBI LTD,2202.0,1503.0,5.0,39164.6
Feb2019,STATE BANK OF INDIA,25560.0,32816.0,522.0,998075.5
Feb2019,AXIS BANK LTD,2033.0,10257.0,387.4,135411.5
Feb2019,BANDHAN BANK LTD,481.0,0.0,0.0,7188.7
Feb2019,CATHOLIC SYRIAN BANK LTD,228.0,46.0,0.0,1890.3
Feb2019,CITY UNION BANK,969.0,679.0,2.0,10422.3
Feb2019,DCB BANK LTD,285.0,219.0,102.2,2501.7
Feb2019,DHANALAKSHMI BANK LTD,208.0,138.0,0.4,1658.0
Feb2019,FEDERAL BANK LTD,1179.0,489.0,0.0,36918.0
Feb2019,HDFC BANK LTD,5989.0,7043.0,999.7,178057.9
Feb2019,ICICI BANK LTD,5250.0,9711.0,160.3,163380.9
Feb2019,IDFC Bank Limited,107.0,6.0,0.0,7226.0
Feb2019,INDUSIND BANK LTD,1075.0,1416.0,86.9,16077.1
Feb2019,JAMMU AND KASHMIR BANK,728.0,557.0,27.5,23544.6
Feb2019,KARNATAKA BANK LTD,743.0,807.0,0.0,17493.9
Feb2019,KARUR VYSYA BANK LTD,729.0,918.0,0.0,23545.9
Feb2019,KOTAK MAHINDRA BANK LTD,1172.0,1135.0,183.2,32237.4
Feb2019,RATNAKAR BANK LIMITED,212.0,181.0,283.9,2529.4
Feb2019,SOUTH INDIAN BANK,728.0,599.0,0.0,10845.1
Feb2019,TAMILNAD MERCANTILE BANK LTD,472.0,680.0,10.2,18269.1
Feb2019,THE LAXMI VILAS BANK LTD,448.0,600.0,0.0,3991.5
Feb2019,YES BANK LTD,901.0,459.0,29.5,13443.9
Jan2019,Bank Name,1.0,2.0,8.0,13.0
Jan2019,ALLAHABAD BANK,778.0,234.0,0.0,21410.9
Jan2019,ANDHRA BANK,3027.0,773.0,88.0,32968.2
Jan2019,BANK OF BARODA,6436.0,3249.0,34.5,90696.8
Jan2019,BANK OF INDIA,2595.0,3559.0,159.6,60980.8
Jan2019,BANK OF MAHARASHTRA,1322.0,555.0,0.0,23440.3
Jan2019,CANARA BANK,4812.0,4130.0,251.2,90138.5
Jan2019,CENTRAL BANK OF INDIA,2972.0,1063.0,11.2,40222.2
Jan2019,CORPORATION BANK,2367.0,666.0,9.8,27901.4
Jan2019,DENA BANK,1214.0,292.0,0.0,11251.5
Jan2019,INDIAN BANK,3147.0,682.0,15.4,60888.6
Jan2019,INDIAN OVERSEAS BANK,2926.0,503.0,3.6,52430.1
Jan2019,ORIENTAL BANK OF COMMERCE,2339.0,286.0,0.0,22840.6
Jan2019,PUNJAB AND SIND BANK,1153.0,48.0,0.0,4802.3
Jan2019,PUNJAB NATIONAL BANK,5337.0,3932.0,37.9,95313.3
Jan2019,SYNDICATE BANK,4087.0,404.0,12.5,34394.6
Jan2019,UCO BANK,2146.0,391.0,0.0,22698.0
Jan2019,UNION BANK OF INDIA,3803.0,2797.0,18.5,75603.9
Jan2019,UNITED BANK OF INDIA,1028.0,1049.0,1.0,24848.0
Jan2019,VIJAYA BANK,1686.0,478.0,57.8,20496.1
Jan2019,IDBI LTD,2201.0,1511.0,4.2,40973.2
Jan2019,STATE BANK OF INDIA,25654.0,32816.0,562.6,1026932.9
Jan2019,AXIS BANK LTD,2070.0,10500.0,416.3,143003.3
Jan2019,BANDHAN BANK LTD,481.0,0.0,0.0,7335.3
Jan2019,CATHOLIC SYRIAN BANK LTD,226.0,45.0,0.0,2020.3
Jan2019,CITY UNION BANK,963.0,698.0,2.2,10383.9
Jan2019,DCB BANK LTD,285.0,218.0,106.8,2529.5
Jan2019,DHANALAKSHMI BANK LTD,207.0,139.0,0.3,1604.3
Jan2019,FEDERAL BANK LTD,1178.0,488.0,0.0,38822.9
Jan2019,HDFC BANK LTD,5982.0,7089.0,1022.3,185292.6
Jan2019,ICICI BANK LTD,5292.0,9776.0,171.3,171956.5
Jan2019,IDFC Bank Limited,107.0,5.0,0.0,6872.7
Jan2019,INDUSIND BANK LTD,1060.0,1409.0,95.7,16452.9
Jan2019,JAMMU AND KASHMIR BANK,725.0,552.0,28.2,24827.0
Jan2019,KARNATAKA BANK LTD,716.0,830.0,0.0,18057.3
Jan2019,KARUR VYSYA BANK LTD,727.0,918.0,0.0,23540.7
Jan2019,KOTAK MAHINDRA BANK LTD,1162.0,1136.0,196.0,33679.6
Jan2019,RATNAKAR BANK LIMITED,210.0,182.0,288.5,2718.4
Jan2019,SOUTH INDIAN BANK,729.0,602.0,0.0,11381.5
Jan2019,TAMILNAD MERCANTILE BANK LTD,472.0,680.0,10.3,18806.3
Jan2019,THE LAXMI VILAS BANK LTD,445.0,602.0,0.0,4016.1
Jan2019,YES BANK LTD,954.0,459.0,27.6,14287.1
Dec2018,Bank Name,1.0,2.0,8.0,13.0
Dec2018,ALLAHABAD BANK,773.0,233.0,0.0,22301.0
Dec2018,ANDHRA BANK,3031.0,774.0,84.3,35222.2
Dec2018,BANK OF BARODA,6410.0,3251.0,33.4,91159.1
Dec2018,BANK OF INDIA,2605.0,3563.0,160.5,74686.2
Dec2018,BANK OF MAHARASHTRA,1322.0,555.0,0.0,26984.9
Dec2018,CANARA BANK,4854.0,4150.0,244.1,101998.3
Dec2018,CENTRAL BANK OF INDIA,2836.0,1051.0,11.9,47981.3
Dec2018,CORPORATION BANK,2369.0,680.0,10.3,29080.6
Dec2018,DENA BANK,1214.0,292.0,0.0,11620.8
Dec2018,INDIAN BANK,3117.0,670.0,17.1,63967.2
Dec2018,INDIAN OVERSEAS BANK,2894.0,491.0,3.6,55641.9
Dec2018,ORIENTAL BANK OF COMMERCE,2337.0,288.0,0.0,24241.5
Dec2018,PUNJAB AND SIND BANK,1154.0,50.0,0.0,5828.7
Dec2018,PUNJAB NATIONAL BANK,5314.0,4012.0,39.2,113233.1
Dec2018,SYNDICATE BANK,4078.0,406.0,16.4,37941.2
Dec2018,UCO BANK,2151.0,395.0,0.0,22175.7
Dec2018,UNION BANK OF INDIA,3783.0,2838.0,19.4,420380.1
Dec2018,UNITED BANK OF INDIA,1026.0,1051.0,1.1,27331.4
Dec2018,VIJAYA BANK,1683.0,479.0,62.1,20547.6
Dec2018,IDBI LTD,2197.0,1516.0,4.1,40911.4
Dec2018,STATE BANK OF INDIA,25625.0,32725.0,570.6,1066365.2
Dec2018,AXIS BANK LTD,2092.0,10613.0,427.6,144539.9
Dec2018,BANDHAN BANK LTD,480.0,0.0,0.0,7111.9
Dec2018,CATHOLIC SYRIAN BANK LTD,224.0,46.0,0.0,2271.4
Dec2018,CITY UNION BANK,955.0,701.0,2.4,10381.5
Dec2018,DCB BANK LTD,286.0,219.0,98.8,2624.3
Dec2018,DHANALAKSHMI BANK LTD,207.0,139.0,0.3,1846.1
Dec2018,FEDERAL BANK LTD,1179.0,490.0,0.0,39027.8
Dec2018,HDFC BANK LTD,5964.0,7196.0,1082.4,190900.9
Dec2018,ICICI BANK LTD,5286.0,9658.0,179.1,175553.1
Dec2018,IDFC Bank Limited,107.0,5.0,0.0,7040.5
Dec2018,INDUSIND BANK LTD,1056.0,1397.0,93.6,15592.5
Dec2018,JAMMU AND KASHMIR BANK,726.0,551.0,30.0,26990.2
Dec2018,KARNATAKA BANK LTD,716.0,830.0,0.0,18954.2
Dec2018,KARUR VYSYA BANK LTD,729.0,918.0,0.0,25668.4
Dec2018,KOTAK MAHINDRA BANK LTD,1134.0,1136.0,196.5,33651.3
Dec2018,RATNAKAR BANK LIMITED,208.0,182.0,280.5,2673.4
Dec2018,SOUTH INDIAN BANK,728.0,601.0,0.0,13097.4
Dec2018,TAMILNAD MERCANTILE BANK LTD,472.0,679.0,9.8,19717.9
Dec2018,THE LAXMI VILAS BANK LTD,444.0,602.0,0.0,4129.9
Dec2018,YES BANK LTD,945.0,463.0,27.3,15873.1
Nov2018,Bank Name,1.0,2.0,8.0,13.0
Nov2018,ALLAHABAD BANK,769.0,232.0,0.0,22230.9
Nov2018,ANDHRA BANK,3036.0,769.0,85.0,34908.6
Nov2018,BANK OF BARODA,6337.0,3264.0,31.2,90439.8
Nov2018,BANK OF INDIA,2852.0,3883.0,157.9,76119.0
Nov2018,BANK OF MAHARASHTRA,1322.0,555.0,0.0,26732.5
Nov2018,CANARA BANK,4868.0,4170.0,187.5,99139.9
Nov2018,CENTRAL BANK OF INDIA,2753.0,1041.0,11.0,48735.5
Nov2018,CORPORATION BANK,2361.0,686.0,10.6,30848.7
Nov2018,DENA BANK,1245.0,289.0,0.0,11703.2
Nov2018,INDIAN BANK,3074.0,671.0,16.3,60053.4
Nov2018,INDIAN OVERSEAS BANK,2895.0,612.0,3.8,52199.8
Nov2018,ORIENTAL BANK OF COMMERCE,2338.0,293.0,0.0,24408.4
Nov2018,PUNJAB AND SIND BANK,1151.0,50.0,0.0,6069.4
Nov2018,PUNJAB NATIONAL BANK,5340.0,4089.0,36.8,112832.4
Nov2018,SYNDICATE BANK,4070.0,406.0,15.6,37273.3
Nov2018,UCO BANK,2158.0,410.0,0.0,21866.3
Nov2018,UNION BANK OF INDIA,3797.0,2888.0,20.5,80339.7
Nov2018,UNITED BANK OF INDIA,1027.0,1075.0,1.1,27379.2
Nov2018,VIJAYA BANK,1685.0,479.0,56.8,19902.2
Nov2018,IDBI LTD,2198.0,1522.0,4.2,41170.1
Nov2018,STATE BANK OF INDIA,25804.0,32749.0,519.3,1068189.1
Nov2018,AXIS BANK LTD,2101.0,10590.0,394.4,144057.9
Nov2018,BANDHAN BANK LTD,478.0,0.0,0.0,6975.9
Nov2018,CATHOLIC SYRIAN BANK LTD,223.0,45.0,0.0,2060.4
Nov2018,CITY UNION BANK,941.0,700.0,2.6,10106.6
Nov2018,DCB BANK LTD,286.0,261.0,128.6,2570.4
Nov2018,DHANALAKSHMI BANK LTD,209.0,137.0,0.3,1786.2
Nov2018,FEDERAL BANK LTD,1185.0,500.0,0.0,36376.9
Nov2018,HDFC BANK LTD,5918.0,7126.0,1031.4,190961.0
Nov2018,ICICI BANK LTD,5296.0,9413.0,167.3,172642.9
Nov2018,IDFC Bank Limited,106.0,5.0,0.0,7076.3
Nov2018,INDUSIND BANK LTD,1049.0,1382.0,84.3,15872.7
Nov2018,JAMMU AND KASHMIR BANK,721.0,534.0,27.8,28215.7
Nov2018,KARNATAKA BANK LTD,739.0,819.0,0.0,18312.0
Nov2018,KARUR VYSYA BANK LTD,732.0,1011.0,0.0,24645.5
Nov2018,KOTAK MAHINDRA BANK LTD,1128.0,1136.0,176.5,33111.6
Nov2018,RATNAKAR BANK LIMITED,206.0,182.0,245.0,2755.8
Nov2018,SOUTH INDIAN BANK,728.0,596.0,0.0,12189.5
Nov2018,TAMILNAD MERCANTILE BANK LTD,472.0,679.0,9.7,18973.7
Nov2018,THE LAXMI VILAS BANK LTD,444.0,601.0,0.0,3983.7
Nov2018,YES BANK LTD,946.0,472.0,25.3,15088.8
Oct2018,Bank Name,1.0,2.0,8.0,13.0
Oct2018,ALLAHABAD BANK,767.0,233.0,0.0,23151.1
Oct2018,ANDHRA BANK,3035.0,768.0,97.5,36027.5
Oct2018,BANK OF BARODA,6351.0,3272.0,23.0,94606.7
Oct2018,BANK OF INDIA,2996.0,3944.0,169.6,79313.6
Oct2018,BANK OF MAHARASHTRA,1320.0,555.0,0.0,27522.3
Oct2018,CANARA BANK,4905.0,4225.0,257.9,103580.3
Oct2018,CENTRAL BANK OF INDIA,2717.0,1030.0,11.5,53400.8
Oct2018,CORPORATION BANK,2363.0,695.0,10.9,30061.9
Oct2018,DENA BANK,1317.0,289.0,0.0,12104.1
Oct2018,INDIAN BANK,3027.0,663.0,17.3,72098.7
Oct2018,INDIAN OVERSEAS BANK,2898.0,727.0,4.0,54128.1
Oct2018,ORIENTAL BANK OF COMMERCE,2339.0,292.0,0.0,25091.5
Oct2018,PUNJAB AND SIND BANK,1148.0,50.0,0.0,6243.4
Oct2018,PUNJAB NATIONAL BANK,5336.0,4100.0,45.8,116944.6
Oct2018,SYNDICATE BANK,4051.0,408.0,15.5,38613.6
Oct2018,UCO BANK,2156.0,409.0,0.0,22906.5
Oct2018,UNION BANK OF INDIA,3818.0,2910.0,22.2,82778.7
Oct2018,UNITED BANK OF INDIA,1037.0,1090.0,1.2,28560.5
Oct2018,VIJAYA BANK,1683.0,481.0,59.4,20137.1
Oct2018,IDBI LTD,2194.0,1520.0,5.2,42920.1
Oct2018,STATE BANK OF INDIA,25889.0,32840.0,562.1,1163185.8
Oct2018,AXIS BANK LTD,2102.0,10572.0,419.3,146673.8
Oct2018,BANDHAN BANK LTD,478.0,0.0,0.0,7503.4
